##NAMES=Vivianite
##RRUFFID=R050464
##IDEAL CHEMISTRY=Fe^2+^_3_(PO_4_)_2_&#183;8H_2_O
##LOCALITY=Siglo XX mine, Llallagua, Potosi, Bolivia
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Bluish green elongated prismatic crystals
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R050464
##MEASURED CHEMISTRY=Fe^2+^_3.00_(P_1.00_O_4_)_2_·8H_2_O
796.5933, 487.6502
798.5218, 495.8956
800.4503, 505.8803
802.3787, 517.8082
804.3072, 532.7433
806.2357, 548.1945
808.1641, 565.1163
810.0926, 582.9122
812.0211, 597.2595
813.9495, 606.6014
815.8780, 614.7068
817.8065, 622.4493
819.7349, 629.7542
821.6634, 638.4635
823.5919, 650.6165
825.5203, 662.0302
827.4488, 672.0858
829.3773, 680.0198
831.3057, 684.9266
833.2342, 685.8810
835.1627, 685.3449
837.0911, 684.9881
839.0196, 684.2911
840.9481, 680.5982
842.8765, 671.9331
844.8050, 662.4791
846.7335, 652.7917
848.6619, 642.6442
850.5904, 632.3383
852.5189, 621.5821
854.4473, 610.9932
856.3758, 600.6829
858.3043, 590.6414
860.2327, 581.1366
862.1612, 571.5121
864.0897, 563.7579
866.0181, 559.1328
867.9466, 556.7393
869.8751, 553.0028
871.8035, 545.9379
873.7320, 541.1845
875.6605, 542.1349
877.5889, 546.4227
879.5174, 549.8870
881.4459, 551.0313
883.3743, 553.9880
885.3028, 559.1680
887.2313, 566.4518
889.1597, 577.5575
891.0882, 592.9156
893.0167, 612.4586
894.9451, 634.3221
896.8736, 660.5051
898.8021, 695.0558
900.7305, 737.6168
902.6590, 792.7807
904.5875, 862.8600
906.5159, 947.5126
908.4444, 1035.947
910.3729, 1137.319
912.3013, 1239.664
914.2298, 1338.068
916.1583, 1443.241
918.0867, 1557.400
920.0152, 1673.368
921.9437, 1814.382
923.8721, 1991.371
925.8006, 2179.022
927.7291, 2373.641
929.6575, 2604.393
931.5860, 2889.394
933.5145, 3221.728
935.4429, 3648.681
937.3714, 4207.109
939.2999, 4854.222
941.2283, 5572.435
943.1568, 6408.042
945.0853, 7096.009
947.0137, 7646.033
948.9422, 8044.759
950.8707, 8087.006
952.7991, 7753.690
954.7276, 7218.490
956.6561, 6441.348
958.5845, 5467.736
960.5130, 4590.065
962.4415, 3786.085
964.3699, 3091.649
966.2984, 2544.478
968.2269, 2119.792
970.1553, 1790.185
972.0838, 1551.986
974.0123, 1369.304
975.9407, 1235.288
977.8692, 1131.508
979.7977, 1036.324
981.7261, 957.7599
983.6546, 889.2155
985.5831, 830.9425
987.5115, 784.2355
989.4400, 748.8600
991.3685, 721.2973
993.2969, 698.5399
995.2254, 679.9692
997.1539, 663.1061
999.0823, 646.9336
1001.011, 629.2805
1002.939, 617.3040
1004.868, 611.8245
1006.796, 611.2586
1008.725, 614.9342
1010.653, 626.2857
1012.582, 641.0443
1014.510, 660.9766
1016.439, 681.2479
1018.367, 698.8951
1020.295, 717.5095
1022.224, 741.9366
1024.152, 765.6990
1026.081, 795.6143
1028.009, 832.9694
1029.938, 878.6107
1031.866, 932.8174
1033.795, 1000.206
1035.723, 1078.886
1037.652, 1174.534
1039.580, 1294.451
1041.509, 1444.924
1043.437, 1607.821
1045.365, 1785.480
1047.294, 1961.176
1049.222, 2099.369
1051.151, 2195.303
1053.079, 2246.562
1055.008, 2207.469
1056.936, 2086.633
1058.865, 1921.655
1060.793, 1715.367
1062.722, 1485.238
1064.650, 1278.550
1066.579, 1094.939
1068.507, 939.4171
1070.436, 813.8805
1072.364, 715.5148
1074.292, 639.5804
1076.221, 584.4464
1078.150, 541.4959
1080.078, 508.5223
1082.006, 480.4060
1083.935, 454.5956
1085.863, 431.9760
1087.792, 412.8334
1089.720, 397.9553
1091.649, 384.8381
1093.577, 373.1454
1095.506, 364.5453
1097.434, 360.3520
1099.363, 358.2779
1101.291, 353.9957
1103.220, 347.1404
1105.148, 340.6678
1107.077, 337.1330
1109.005, 335.3690
1110.933, 333.7173
1112.862, 333.4206
1114.790, 333.1948
1116.719, 331.8570
1118.647, 329.1612
1120.576, 328.4810
1122.504, 329.3415
1124.433, 328.2123
1126.361, 324.5752
1128.290, 320.0502
1130.218, 317.5757
1132.147, 317.4954
1134.075, 318.1681
1136.004, 319.0883
1137.932, 320.3325
1139.860, 321.7725
1141.789, 323.2299
1143.717, 324.4283
1145.646, 325.4590
1147.574, 325.3205
1149.503, 324.0516
1151.431, 322.1589
1153.360, 320.8650
1155.288, 319.0974
1157.217, 317.6834
1159.145, 317.7208
1161.074, 318.1758
1163.002, 317.6755
1164.931, 316.2607
1166.859, 315.2258
1168.787, 315.0974
1170.716, 315.8271
1172.644, 316.1341
1174.573, 315.3833
1176.501, 314.0281
1178.430, 312.9531
1180.358, 312.8882
1182.287, 313.0113
1184.215, 312.6309
1186.144, 311.8423
1188.072, 311.3456
1190.001, 310.3227
1191.929, 307.8633
1193.858, 305.0686
1195.786, 302.9588
1197.714, 301.8019
1199.643, 301.3809
1201.571, 301.5298
1203.500, 300.6613
1205.428, 299.2124
1207.357, 297.8675
1209.285, 297.2193
1211.214, 297.1920
1213.142, 297.3047
1215.071, 298.4190
1216.999, 299.0523
1218.928, 297.8271
1220.856, 294.7900
1222.785, 292.9760
1224.713, 292.9793
1226.641, 292.9874
1228.570, 292.5865
1230.498, 291.9595
1232.427, 291.5138
1234.355, 291.4270
1236.284, 291.5760
1238.212, 291.7961
1240.141, 291.2255
1242.069, 290.8910
1243.998, 291.4088
1245.926, 291.9767
1247.855, 292.0256
1249.783, 291.3108
1251.712, 290.0250
1253.640, 288.6356
1255.568, 287.7815
1257.497, 287.8220
1259.425, 287.1545
1261.354, 284.3037
1263.282, 282.0209
1265.211, 282.5320
1267.139, 284.6406
1269.068, 285.5579
1270.996, 285.2598
1272.925, 285.2668
1274.853, 285.3903
1276.782, 285.0734
1278.710, 285.3911
1280.639, 286.6631
1282.567, 287.9662
1284.495, 289.7086
1286.424, 289.7950
1288.352, 286.5605
1290.281, 282.5247
1292.209, 280.8007
1294.138, 282.3422
1296.066, 283.1145
1297.995, 281.8926
1299.923, 281.1807
1301.852, 283.0896
1303.780, 286.5706
1305.709, 287.7512
1307.637, 285.8349
1309.566, 284.4539
1311.494, 284.7693
1313.422, 285.4190
1315.351, 285.7738
1317.279, 286.1710
1319.208, 286.3202
1321.136, 285.9602
1323.065, 285.7255
1324.993, 286.1828
1326.922, 286.7104
1328.850, 287.0331
1330.779, 287.1706
1332.707, 287.3190
1334.636, 287.4708
1336.564, 287.5745
1338.493, 287.3683
1340.421, 287.0575
1342.349, 286.8849
1344.278, 286.7033
1346.206, 286.8949
1348.135, 287.8052
1350.063, 288.7995
1351.992, 289.5276
1353.920, 290.0997
1355.849, 291.1353
1357.777, 292.8731
1359.706, 293.7001
1361.634, 292.5466
1363.563, 291.3798
1365.491, 291.2610
1367.420, 291.9088
1369.348, 292.9239
1371.276, 294.5333
1373.205, 295.4815
1375.133, 294.5226
1377.062, 293.7876
1378.990, 294.6688
1380.919, 296.8542
1382.847, 298.5015
1384.776, 299.3491
1386.704, 300.1080
1388.633, 300.8298
1390.561, 301.4860
1392.490, 302.0936
1394.418, 302.6412
1396.347, 303.0908
1398.275, 303.5604
1400.203, 303.7563
1402.132, 303.1779
1404.060, 302.6890
1405.989, 303.3739
1407.917, 304.9871
1409.846, 305.5016
1411.774, 304.1141
1413.703, 303.4988
1415.631, 305.5934
1417.560, 307.8969
1419.488, 307.7969
1421.417, 305.8462
1423.345, 305.6442
1425.274, 308.1023
1427.202, 310.7513
1429.130, 312.9104
1431.059, 314.7593
1432.987, 316.3779
1434.916, 317.9416
1436.844, 319.6305
1438.773, 321.5574
1440.701, 323.1866
1442.630, 324.2275
1444.558, 325.3797
1446.487, 327.4684
1448.415, 330.7502
1450.344, 333.1735
1452.272, 334.5048
1454.201, 334.8887
1456.129, 333.5098
1458.057, 332.0116
1459.986, 331.8280
1461.914, 332.5512
1463.843, 331.6734
1465.771, 327.9413
1467.700, 325.2193
1469.628, 324.5081
1471.557, 324.8081
1473.485, 326.1556
1475.414, 327.8426
1477.342, 327.4590
1479.271, 324.3209
1481.199, 322.4320
1483.128, 323.6022
1485.056, 325.1299
1486.984, 325.5218
1488.913, 325.0596
1490.841, 324.0812
1492.770, 322.3117
1494.698, 322.0055
1496.627, 324.9251
1498.555, 327.6794
1500.484, 328.4044
1502.412, 327.6948
1504.341, 327.0652
1506.269, 326.5531
1508.198, 326.9013
1510.126, 328.5352
1512.055, 330.6355
1513.983, 333.5539
1515.911, 336.4823
1517.840, 338.2341
1519.768, 338.7504
1521.697, 338.0851
1523.625, 333.7337
1525.554, 331.4982
1527.482, 334.5983
1529.411, 339.2694
1531.339, 341.0998
1533.268, 339.7667
1535.196, 339.4602
1537.125, 341.5154
1539.053, 342.9985
1540.982, 342.7504
1542.910, 342.3106
1544.839, 343.0855
1546.767, 344.8329
1548.695, 346.0849
1550.624, 346.4455
1552.552, 346.5819
1554.481, 346.9644
1556.409, 347.1703
1558.338, 346.3817
1560.266, 345.1646
1562.195, 345.5143
1564.123, 347.9871
1566.052, 348.8646
1567.980, 345.7130
1569.909, 343.4096
1571.837, 344.9063
1573.766, 347.6580
1575.694, 347.9688
1577.622, 346.2283
1579.551, 346.5828
1581.479, 350.6974
1583.408, 353.4855
1585.336, 352.1043
1587.265, 350.1479
1589.193, 350.2786
1591.122, 351.8283
1593.050, 353.1147
1594.979, 354.0457
1596.907, 355.0899
1598.836, 356.4550
1600.764, 357.5512
1602.693, 357.8725
1604.621, 357.8552
1606.549, 357.9857
1608.478, 358.3288
1610.406, 358.9447
1612.335, 359.7940
1614.263, 361.0193
1616.192, 363.7378
1618.120, 365.9607
1620.049, 365.4327
1621.977, 363.2875
1623.906, 363.6856
1625.834, 367.3199
1627.763, 370.1996
1629.691, 370.8290
1631.620, 371.6397
1633.548, 373.7491
1635.476, 376.4340
1637.405, 379.1336
1639.333, 381.8369
1641.262, 383.3647
1643.190, 382.8647
1645.119, 383.2384
1647.047, 386.6018
1648.976, 389.5212
1650.904, 389.6824
1652.833, 388.1902
1654.761, 387.6261
1656.690, 388.1277
1658.618, 388.6094
1660.547, 388.4120
1662.475, 389.2496
1664.403, 393.8957
1666.332, 397.7558
1668.260, 396.3072
1670.189, 390.5223
1672.117, 385.9773
1674.046, 383.1768
1675.974, 379.8908
1677.903, 375.0590
1679.831, 370.5706
1681.760, 367.2499
1683.688, 364.4002
1685.617, 361.3690
1687.545, 358.1669
1689.474, 354.4301
1691.402, 349.3037
1693.330, 345.7901
1695.259, 345.7454
1697.187, 345.8056
1699.116, 344.0621
1701.044, 341.7945
1702.973, 341.1298
1704.901, 342.2463
1706.830, 342.4973
1708.758, 340.9016
1710.687, 340.1986
1712.615, 340.8934
1714.544, 342.4438
1716.472, 345.2185
1718.401, 348.4156
1720.329, 350.6565
1722.257, 351.9903
1724.186, 352.2222
1726.114, 350.9325
1728.043, 349.3740
1729.971, 346.9431
1731.900, 345.1967
1733.828, 345.3345
1735.757, 346.6343
1737.685, 348.0797
1739.614, 349.9295
1741.542, 349.3233
1743.471, 344.4814
1745.399, 340.6840
1747.328, 339.7185
1749.256, 339.5040
1751.184, 339.1011
1753.113, 338.5440
1755.041, 337.8957
1756.970, 337.1013
1758.898, 336.0446
1760.827, 334.2166
1762.755, 333.1862
1764.684, 334.1913
1766.612, 335.1614
1768.541, 334.5417
1770.469, 333.5401
1772.398, 334.5546
1774.326, 337.5151
1776.255, 338.8215
1778.183, 337.3519
1780.111, 337.1371
1782.040, 340.2656
1783.968, 343.2035
1785.897, 344.3279
1787.825, 344.1072
1789.754, 342.6541
1791.682, 340.2214
1793.611, 338.6412
1795.539, 338.1721
1797.468, 337.7800
1799.396, 337.2351
1801.325, 336.8169
1803.253, 336.7892
1805.182, 336.8779
1807.110, 337.0397
1809.038, 337.1049
1810.967, 336.3080
1812.895, 334.4922
1814.824, 333.3144
1816.752, 333.2814
1818.681, 333.3181
1820.609, 332.9651
1822.538, 332.6001
1824.466, 332.4924
1826.395, 332.5847
1828.323, 332.9195
1830.252, 333.4887
1832.180, 333.2723
1834.109, 331.7086
1836.037, 330.6033
1837.965, 330.8241
1839.894, 331.0262
1841.822, 330.4229
1843.751, 329.5161
1845.679, 328.8415
1847.608, 328.4305
1849.536, 328.5434
1851.465, 329.5478
1853.393, 329.9883
1855.322, 328.8320
1857.250, 328.4193
1859.179, 330.3903
1861.107, 332.2520
1863.036, 331.8018
1864.964, 329.9129
1866.892, 328.4367
1868.821, 327.3693
1870.749, 326.9597
1872.678, 328.5404
1874.606, 328.5723
1876.535, 324.6617
1878.463, 322.0099
1880.392, 323.7599
1882.320, 326.7529
1884.249, 327.9670
1886.177, 327.6256
1888.106, 326.4597
1890.034, 324.1024
1891.963, 323.4616
1893.891, 325.8160
1895.819, 327.3835
1897.748, 326.9430
1899.676, 325.9570
1901.605, 325.1465
1903.533, 324.2979
1905.462, 322.9853
1907.390, 321.3922
1909.319, 320.0849
1911.247, 319.0076
1913.176, 319.0207
1915.104, 320.8891
1917.033, 322.1586
1918.961, 321.6105
1920.890, 320.6906
1922.818, 320.3566
1924.746, 320.1013
1926.675, 318.9937
1928.603, 317.2797
1930.532, 316.4655
1932.460, 316.7546
1934.389, 317.0046
1936.317, 317.1009
1938.246, 317.2160
1940.174, 317.7838
1942.103, 317.9502
1944.031, 316.5400
1945.960, 314.9182
1947.888, 315.2172
1949.817, 317.0613
1951.745, 318.0197
1953.673, 317.9359
1955.602, 317.3257
1957.530, 315.2103
1959.459, 314.3304
1961.387, 316.8300
1963.316, 318.6909
1965.244, 317.4669
1967.173, 315.3373
1969.101, 314.3805
1971.030, 314.4294
1972.958, 315.1846
1974.887, 316.6357
1976.815, 317.2390
1978.744, 316.5407
1980.672, 316.1262
1982.600, 316.4841
1984.529, 316.9104
1986.457, 317.0905
1988.386, 317.1708
1990.314, 317.2259
1992.243, 317.2943
1994.171, 317.4268
1996.100, 317.6471
1998.028, 318.2081
1999.957, 319.7246
2001.885, 320.0119
2003.814, 317.6966
2005.742, 316.1005
2007.671, 316.3291
2009.599, 316.9547
2011.527, 317.3667
2013.456, 317.6108
2015.384, 317.8230
2017.313, 317.9011
2019.241, 317.0917
2021.170, 315.2567
2023.098, 315.4201
2025.027, 318.4032
2026.955, 320.8696
2028.884, 322.4495
2030.812, 322.9100
2032.741, 321.3506
2034.669, 319.6041
2036.598, 318.7028
2038.526, 318.5665
2040.454, 319.2101
2042.383, 320.5336
2044.311, 322.2541
2046.240, 324.5457
2048.168, 325.6691
2050.097, 324.7557
2052.025, 324.0484
2053.954, 323.1180
2055.882, 323.3176
2057.811, 326.5533
2059.739, 329.5571
2061.667, 329.5934
2063.596, 328.2884
2065.525, 328.1212
2067.453, 328.8436
2069.382, 328.7296
2071.310, 327.6983
2073.239, 326.9627
2075.167, 326.3121
2077.095, 327.1124
2079.024, 330.8155
2080.952, 333.5616
2082.881, 332.6319
2084.809, 331.6449
2086.738, 333.9970
2088.666, 336.8837
2090.595, 336.0783
2092.523, 333.0241
2094.452, 332.5457
2096.380, 334.8895
2098.309, 336.2344
2100.237, 335.6603
2102.166, 335.8278
2104.094, 337.2729
2106.022, 338.6058
2107.951, 339.6451
2109.879, 340.4877
2111.808, 341.6044
2113.736, 342.2051
2115.665, 341.1335
2117.593, 339.3635
2119.522, 338.1986
2121.450, 337.7351
2123.379, 338.7049
2125.307, 341.2070
2127.236, 343.2278
2129.164, 344.6921
2131.093, 345.5306
2133.021, 345.1651
2134.949, 345.1042
2136.878, 346.5861
2138.806, 347.4701
2140.735, 345.1689
2142.663, 342.8729
2144.592, 344.6829
2146.520, 348.5251
2148.449, 350.0642
2150.377, 349.5348
2152.306, 348.1883
2154.234, 346.0483
2156.163, 344.3649
2158.091, 343.0986
2160.020, 343.1047
2161.948, 345.4539
2163.876, 347.3148
2165.805, 347.1474
2167.733, 346.9467
2169.662, 348.0383
2171.590, 349.3509
2173.519, 349.7402
2175.447, 349.7814
2177.376, 350.6617
2179.304, 352.1569
2181.233, 352.8406
2183.161, 352.6705
2185.090, 352.3178
2187.018, 351.8453
2188.947, 350.5363
2190.875, 347.6789
2192.803, 345.7607
2194.732, 345.6898
2196.660, 346.5067
2198.589, 349.3601
2200.517, 351.2422
2202.446, 348.9673
2204.374, 345.5752
2206.303, 344.6884
2208.231, 345.3562
2210.160, 345.5040
2212.088, 345.1467
2214.017, 344.4352
2215.945, 343.3449
2217.874, 342.6384
2219.802, 342.4884
2221.730, 341.9027
2223.659, 340.1523
2225.587, 339.4665
2227.516, 341.6094
2229.444, 343.2859
2231.373, 343.1016
2233.301, 342.1045
2235.230, 340.5263
2237.158, 338.9601
2239.087, 338.1461
2241.015, 337.7753
2242.944, 337.3392
2244.872, 336.7790
2246.801, 335.3982
2248.729, 333.2899
2250.657, 333.1528
2252.586, 335.4360
2254.514, 336.4055
2256.443, 335.3625
2258.371, 333.6537
2260.300, 330.3249
2262.228, 328.2940
2264.157, 330.0292
2266.085, 330.9543
2268.014, 327.7815
2269.942, 324.3109
2271.871, 323.6521
2273.799, 324.0490
2275.728, 323.7751
2277.656, 322.8664
2279.584, 320.8527
2281.513, 318.2665
2283.441, 317.1220
2285.370, 317.4280
2287.298, 318.7670
2289.227, 322.1411
2291.155, 322.4575
2293.084, 316.3954
2295.012, 312.8222
2296.941, 313.9332
2298.869, 314.4185
2300.798, 312.6625
2302.726, 311.1630
2304.655, 311.3768
2306.583, 311.4264
2308.511, 309.9114
2310.440, 307.9811
2312.368, 306.4837
2314.297, 305.3506
2316.225, 304.1413
2318.154, 303.3637
2320.082, 304.9464
2322.011, 308.3738
2323.939, 309.3547
2325.868, 307.7960
2327.796, 306.8982
2329.725, 306.7906
2331.653, 306.7858
2333.582, 307.0961
2335.510, 305.8048
2337.438, 301.2730
2339.367, 297.9995
2341.295, 297.8140
2343.224, 297.9930
2345.152, 298.0238
2347.081, 297.8061
2349.009, 297.0242
2350.938, 296.3278
2352.866, 296.3639
2354.795, 296.5341
2356.723, 295.9352
2358.652, 295.2984
2360.580, 296.1657
2362.509, 297.6341
2364.437, 297.2597
2366.365, 295.3830
2368.294, 294.2425
2370.222, 293.8990
2372.151, 292.8277
2374.079, 290.8999
2376.008, 289.0795
2377.936, 287.3016
2379.865, 286.4632
2381.793, 286.9518
2383.722, 287.5117
2385.650, 288.2101
2387.579, 288.2983
2389.507, 286.7607
2391.436, 285.7803
2393.364, 287.5458
2395.292, 288.1094
2397.221, 283.7621
2399.149, 279.4772
2401.078, 278.6105
2403.006, 279.4282
2404.935, 281.3447
2406.863, 283.2858
2408.792, 284.1079
2410.720, 283.8527
2412.649, 282.0429
2414.577, 279.3073
2416.506, 277.7838
2418.434, 277.3922
2420.363, 277.6732
2422.291, 278.5497
2424.219, 278.5791
2426.148, 277.6835
2428.076, 277.5046
2430.005, 278.4068
2431.933, 278.9249
2433.862, 279.2441
2435.790, 278.5326
2437.719, 275.4609
2439.647, 273.6286
2441.576, 273.8189
2443.504, 274.5092
